Provincia;Anio;Trimestre;01_alimentos;02_tabaco;03_vestido;04_vivienda;05_hogar;06_sanidad;07_transporte;08_comunicaciones;09_ocio;10_enseñanza;11_restaurantes;12_otros;00_general
Badajoz;2009;2;0.48162325916939247;0.20355761522050594;0.7079214079224113;0.21339507529110305;0.6161251961289212;0.5467460782092725;0.7187431421531124;0.7545123051972134;0.8435643387003285;0.3439202997275206;0.5514354989894578;0.5411979465162836;0.5709128618018575
Badajoz;2009;3;0.5376234408081031;0.4707927333320614;0.5049697761285069;0.16665830641399995;0.5784805089802393;0.6129613737855285;0.7034805692368954;0.7423586516468915;0.8227441800597918;0.34388133610244115;0.5111904779688349;0.5454975085711756;0.5556117940755166
Badajoz;2009;4;0.5541160410088742;0.44575786864268957;0.5116406193992676;0.07238612991965614;0.5833260670189682;0.5999198883113438;0.6788930336434267;0.7395048279908832;0.8230216703897922;0.277993406799203;0.5538901490348185;0.5526837569980828;0.546220087868052
Badajoz;2010;1;0.5713216797836251;0.5272530238168486;0.36866892958188985;0.04040843737070104;0.6118249613373486;0.6251984926347622;0.6998853725319787;0.7324044771698848;0.8207800363750172;0.26397074586656316;0.5617092676286811;0.5377624667632787;0.5306322714098354
Badajoz;2010;2;0.5701772428129414;0.594193776408188;0.688251178049169;0.04583461193125669;0.5824603136797931;0.6635843705203586;0.63106539726645;0.7306144962327767;0.8455868752799107;0.26384763236064973;0.5753904230025582;0.5458803049467729;0.5479880771426454
Badajoz;2010;3;0.6125004837739031;0.7017472190590551;0.5128628050874272;0.061976080552731495;0.5493121975845358;0.6577379797241356;0.6624731060713963;0.7259817443731288;0.7497632948783065;0.2686710027579895;0.5473524974185102;0.5761523351387806;0.5915082735680001
Badajoz;2010;4;0.6086573930986839;0.7399399484477222;0.5218664924247374;0.11130901390724207;0.5438150778256367;0.6522836193623339;0.797435721574881;0.7259915467209752;0.706641079791655;0.25040632783303357;0.5897966032630402;0.5865136951976723;0.629983419943784
Badajoz;2011;1;0.5899621771621942;0.8248997579793703;0.35766839177740395;0.20408789317763287;0.6411005860330768;0.6318003580541326;0.833419964702129;0.7231052592048491;0.7490331970007267;0.23012628901353496;0.5676917262946669;0.5710351036406515;0.6862268170464696
Badajoz;2011;2;0.5844820317160218;0.7645589587404785;0.6651453199353735;0.20003214286207835;0.5598569317217019;0.6385085577919041;0.8631416611428829;0.7210501015391669;0.7227826690986894;0.227897838899803;0.5870671134380175;0.580588486892613;0.6773298047617615
Badajoz;2011;3;0.6412822526498702;0.7430413201808331;0.5173511671542049;0.221483072787422;0.5814012264485898;0.6352523238438891;0.7857556610311504;0.7191539434035028;0.700355827205626;0.23333885218121972;0.4803971129210074;0.5739368396905559;0.6563098128647796
Badajoz;2011;4;0.6435824063200578;0.8746850185438716;0.5249424202641746;0.1925839813593296;0.5461974272218044;0.6170231060045533;0.7405661270556912;0.7231071143860065;0.6111975300614061;0.21379418187681323;0.5701026564785624;0.5699749987948055;0.647747166007517
Badajoz;2012;1;0.6663288884120743;0.876879826944514;0.3558578422524376;0.20997229557423758;0.5355113224694459;0.6049492907654427;0.8437075317017503;0.7228037378294708;0.5808579351965262;0.19302041417467877;0.5120304154489684;0.5582251689791958;0.6323207723899981
Badajoz;2012;2;0.6788526143314179;0.8947229546235088;0.6695101433710745;0.23355361266745103;0.5290227950780756;0.6410547832727537;0.7777705220588388;0.727734167229125;0.4739775900806775;0.18700226133123585;0.5150074411018046;0.615172911662738;0.6177687735810028
Badajoz;2012;3;0.6901952499947624;0.892504864829604;0.531153650110708;0.30909201583953316;0.5471538328746498;0.6608889348617382;0.8352963225776114;0.7581933424435766;0.509708801956026;0.14937598772396096;0.4798092256997107;0.5307835531975429;0.6390672213916303
Badajoz;2012;4;0.6909114369186565;0.9099182671163253;0.5350721024605914;0.38737465428015155;0.5943752323661311;0.6786704983494124;0.7940320702804149;0.8243194326397157;0.5473722366339709;0.0;0.4700564506139085;0.4975345533351085;0.645538578814648
Badajoz;2013;1;0.864339390692393;0.9065539396959682;0.37481136544325416;0.42056580729618087;0.6264276441564792;0.5538358613720128;0.8997964546191931;0.8253960657455325;0.59270468366907;0.0;0.40446632829275525;0.470889396706667;0.7525765906227035
Badajoz;2013;2;0.9611179499560181;0.8867776784443828;0.6730061497167075;0.4220444418205859;0.6819763742295427;0.5373225947214474;0.8356459984166474;0.8259745822839925;0.5308202970632693;0.0;0.4739466431856865;0.5472875525404994;0.7450042438093298
Badajoz;2013;3;0.9462806275339323;0.8996890106426244;0.5048450381977732;0.401812179185478;0.6427568347660116;0.37830303847521995;0.8075073346592944;0.8262232157627031;0.5141707987718632;0.0;0.399835902333951;0.44959649514603006;0.7432439108562424
Badajoz;2013;4;0.7781956997480265;0.892196794459597;0.5317872688417927;0.4305276369159405;0.6508244983626363;0.4427420780281648;0.809261075417176;0.8268221538938009;0.5320701497432273;0.0;0.3582022811324092;0.4508012000858132;0.6624973675007477
Badajoz;2014;1;0.7796187192237153;0.8805593054497983;0.4426370729292672;0.419649455805122;0.6669915301716197;0.4776525008745023;0.7423500548713456;0.8273060943818654;0.4928211177979849;0.0;0.3637361555748919;0.42181651088634714;0.6015832436480965
Badajoz;2014;2;0.7915281294337747;0.8800463123792134;0.71395357194669;0.4057364232197214;0.6502854545481683;0.4500771220530177;0.69912489462426;0.8277846318839859;0.405995746482205;0.0;0.41897075860205923;0.4099942458337001;0.5363517684424917
Badajoz;2014;3;0.8204761208199106;0.8680206993650303;0.5675355123485403;0.4155465078237935;0.6451623629831281;0.4528231897233415;0.6389707043057916;0.8281507680668074;0.39022634190486594;0.0;0.359165202908527;0.5080069297829538;0.5488376605277965
Badajoz;2014;4;0.7807325090022256;0.8769845200786001;0.5016129800428818;0.4923888580077697;0.6441421723397924;0.44043308687713045;0.5826820205090533;0.8286396374087776;0.45723019251991576;0.0;0.39745492702379437;0.5303891978185099;0.5546554960518245
Badajoz;2015;1;0.7254160903457416;0.8655818328225072;0.5322556387307363;0.6659744045864202;0.5770070175348572;0.4373625739200466;0.6145362345466522;0.8316300005055881;0.3997315296589417;0.0;0.38754509178984753;0.5339519565928718;0.529397628088813
Badajoz;2015;2;0.6468780277055651;0.8493300646081795;0.7199400818431162;0.4381158924023647;0.6229720853798147;0.47370472032764166;0.6445968027256571;0.8314110368743526;0.3807195552655355;0.0;0.3767541487659174;0.5221763181882269;0.4996155312759514
Badajoz;2015;3;0.5992313417878294;0.840461639205262;0.5845125532075228;0.39165761548998296;0.5916961010458618;0.36094103239180136;0.4659587826104616;0.8313568246188064;0.3211033035537854;0.0;0.3203899192551565;0.49968302541858106;0.3726465459684254
Badajoz;2015;4;0.6141816015224236;0.8502697828647566;0.48675760711242394;0.31051881511910323;0.6697771277215306;0.4476701496370672;0.543394815166934;0.8315576599460196;0.3899052913252905;0.0;0.33890023454948476;0.47758061020426057;0.4221841732045455
Badajoz;2016;1;0.7046316779381372;0.8395000758596595;0.5565580856152863;0.45457392953496084;0.7267902332125883;0.6311005760000624;0.529367399507642;0.8318105456524748;0.42502483328178386;0.0700693978061339;0.3025666150296453;0.47241430874155693;0.4497217990520314
Badajoz;2016;2;0.7362071293205915;0.8195762646427109;0.6757442500098486;0.2634407723888836;0.7217545566347631;0.682910585586281;0.6200999206044709;0.8315873531437807;0.3763120112836264;0.09480477698745471;0.3033325342782985;0.4650823887447773;0.4835636165648294
Badajoz;2016;3;0.8286307563479723;0.8287028061923613;0.5577247406073468;0.2341748031982186;0.7549178908419787;0.5004282563961865;0.4681612087240096;0.8314424248226371;0.2899782443099353;0.06485690404395889;0.20564168671428518;0.47359772474941025;0.43385184435000146
Badajoz;2016;4;0.6509290370456421;0.8474943696231941;0.46085946696246366;0.3318033045292477;0.7587850711849176;0.5500388554751369;0.6139675768713521;0.8314231292182296;0.26577465536147254;0.0;0.33326140184452063;0.46702055904808254;0.4311511353111786
Badajoz;2017;1;0.5894730406672077;0.8214859074882774;0.513903074984858;0.32282410926374716;0.7236072917529931;0.4506972799206674;0.6653388129784922;0.8320312141833898;0.2713603639962829;0.0;0.3070814357451465;0.3103168911280593;0.3582371445031794
Badajoz;2017;2;0.5685373355477638;0.8019301063402872;0.6162163581479024;0.404988413829441;0.7278838023177266;0.5040941516048278;0.5266035643651757;0.8318245368339401;0.3526094533892096;0.0;0.3737483842020051;0.36184051856893434;0.36811087965007067
Badajoz;2017;3;0.49633746568472853;0.793968903674247;0.5201344956458177;0.5300477130678013;0.7420351080956483;0.5976174230708656;0.401613027357182;0.8317751706428657;0.3425589206227431;0.01233689205219446;0.23815022812976563;0.20285115660039868;0.34169671886542874
Badajoz;2017;4;0.4926536183805162;0.7825849144784267;0.4351123118758801;0.4885909072546202;0.771025945079418;0.6017422206805122;0.4368132291194764;0.8318435527776632;0.2847028965067248;0.005005631335252348;0.36385974370435553;0.30948493723254306;0.359330194007464
Badajoz;2018;1;0.4719500965546297;0.7645268533900219;0.4871816904057856;0.25366924498919513;0.837683513827098;0.5503370893861802;0.44968372166379006;0.832153614163603;0.2819705630972999;0.0;0.44402537598166153;0.2388799029895946;0.34641995963466704
Badajoz;2018;2;0.6219330726772522;0.7187277906487388;0.6087013261349581;0.15130857191089975;0.8735381341567924;0.47718422046140335;0.5718038186791478;0.8301896115624716;0.38275800562243134;0.0;0.44937581900293155;0.2515151670494418;0.4115525040285233
Badajoz;2018;3;0.6271987637571682;0.6885038847727999;0.5094307728841919;0.24672545273177746;0.6529963512852691;0.5422559344054138;0.6093228015181574;0.8321417326849985;0.377349433594032;0.01267822255476545;0.3626289393081544;0.26568019838143586;0.28822305941349
Badajoz;2018;4;0.6592763775697518;0.7023613430706123;0.41491841620570824;0.2388027803899393;0.6375292643430305;0.46229787216817614;0.6166192647954073;0.8353031033854892;0.4864488009267072;0.006920982326675176;0.4260261088389033;0.4180721243203875;0.4101797609012965
Badajoz;2019;1;0.5889387315516093;0.4748791397361161;0.4730439452466893;0.200784759826259;0.7052304749728696;0.29900364405558166;0.7197120933914557;0.8345205612983041;0.6762938078655746;0.0025710245532839736;0.41488835898007687;0.3648692502936402;0.38779004380123694
Badajoz;2019;2;0.8341441129883563;0.43639886531022704;0.5638015847964366;0.09234090771924942;0.5166798323044536;0.2358150837144483;0.7708945687790458;0.8334636921376348;0.6210888972813317;0.0025710245532839736;0.4979589453437274;0.4163012647491791;0.5329245465105089
Badajoz;2019;3;0.396488451332766;0.42062676108895486;0.5156827451264553;0.0885162808727732;0.6433230737987664;0.24063726218029421;0.77396854775244;0.8298511956165159;0.43909966719921156;0.019795678199729074;0.2504440495295411;0.2877201307008284;0.1987622799181441
Badajoz;2019;4;0.733784636563045;0.45744683460244745;0.4263606161820493;0.07137590378955293;0.7052073102277386;0.3390979548410089;0.8274041638460888;0.8324143427064962;0.2817761073785615;0.0;0.45942390674522215;0.17266879874050775;0.547623934683018
Badajoz;2020;1;0.6224533748010573;0.2805954861773056;0.4674826775465581;0.08894617838933815;0.61351593552509;0.446459623820112;0.6744965241296516;0.8297759134538548;0.4653412382322972;0.0;0.4519453163770159;0.39203656576963125;0.39583025005594236
Badajoz;2020;2;0.7743037104742454;0.3999859099064007;0.5806434927102716;0.31776164329734785;0.6069255906539306;0.5254142266756555;0.38398553292225895;0.8192206960933142;0.42885269634775686;0.0;0.3926322723095981;0.27998624652100873;0.4331044108747715
Badajoz;2020;3;0.3946005311576144;0.23063698564392532;0.5002527437829247;0.27668113146665635;0.7584194626906736;0.587159779979498;0.4683627874432081;0.8302329217056789;0.447496983264189;0.04314153542283896;0.3291665204405869;0.35418247856240237;0.2622432025732578
Badajoz;2020;4;0.3274731621436844;0.3557808067945814;0.4126970581171479;0.3402155118481036;0.6497842239429386;0.5457510726390901;0.5470504984065837;0.8352637484169443;0.600592982540237;0.29584351079279547;0.44284709542894857;0.2806226531366142;0.37893393736095166
Badajoz;2021;1;0.48095559735126386;0.4457159166656579;0.4174549735457542;0.15921697504833054;0.5777649605747782;0.4376782276873994;0.3608203067294573;0.8388505461767636;0.37278808627150745;0.31699384139897663;0.5107356249947427;0.4822339113711867;0.2492930139865163
Badajoz;2021;2;0.7047220631864723;0.6619229135526352;0.6111288057129701;0.31488722997597884;0.6686994814358903;0.6895936199331151;0.23593512720833495;0.7806637806647574;0.4709823903807;0.13362012775388074;0.8162751464710398;0.5942307196978641;0.7396339823346674
Badajoz;2021;3;0.2797371663166943;0.5172059617883017;0.49952621263565905;0.7101685698749312;0.6682502717401343;0.5123818494414534;0.4897837715961619;0.1533397098676537;0.6668479674547029;0.4013076495305792;0.46171119244075126;0.27985146959703205;0.318452737993883
Badajoz;2021;4;0.6630543003459307;0.5682575263556239;0.40298552616012495;0.8083514221413187;0.11170264047766365;0.37151697232902575;0.6861627730711949;0.1686656932277177;0.47740845426950873;0.7292908330248776;0.17053237176649527;0.6203116514957361;0.6827649002260494
Badajoz;2022;1;0.5374326045853622;0.5194096085398967;0.5137183627570849;0.6950609432771474;0.5346222797116796;0.5963957257172662;0.9722293869830617;0.16534293848676102;0.39274726908437235;0.6442495126705664;0.44029880655932235;0.3810155856471391;0.498815476605484
Badajoz;2022;2;0.9158933247034534;0.24656687264080304;0.31189578331433726;0.30939985181537244;0.3156708801153209;0.352331022733742;0.83886655891343;0.15933503850509542;0.3591510118379724;0.6423380381380027;0.5104572774221547;0.5606774659575261;0.5312416199282328
Badajoz;2022;3;1.0;0.3922032339572907;0.4889794141972905;0.4264801143720885;0.251618096750013;0.022461121666031685;0.7828980079668825;0.15882236150446727;0.13853149325318007;0.6006997229717586;0.4271931140143885;0.5497811187095504;0.5523082532419566
Badajoz;2022;4;1.0;0.5030993231814525;0.4699907127767358;0.16462369675532648;0.30733625344011234;0.0;0.8381515850446005;0.15837483515395376;0.015635989828491122;0.4964083124500363;0.5714977506286436;0.7396693535503004;0.6608458736984474
Badajoz;2023;1;0.9247383280516314;0.8076722707561053;0.4876601510884564;0.0952414894148873;0.38400342326806863;0.0;0.7919299818856379;0.15698103513444236;0.04047669424077302;0.48292095467484136;0.19982174688057008;0.6901589577927214;0.4494179252832073
Badajoz;2023;2;0.8962034105910858;0.6098747337162556;0.33258341543437825;0.0511947968294004;0.32203577828213764;0.0;0.6495788109505328;0.15650078614479176;0.0;0.49229983212904244;0.39638543514322233;0.6659611816817106;0.611347881298922
Badajoz;2023;3;0.882884509134052;0.45436948761105955;0.3589392123253683;0.06500079556719913;0.3544217241533001;0.0;0.6735606435523138;0.15664452566888923;0.0;0.5844760107455963;0.30822489566055294;0.677120755521611;0.580398721859878
Badajoz;2023;4;0.9806132542037583;0.656684950010864;0.3768149440800479;0.0741164942806073;0.36709580143820847;0.0;0.634444218928765;0.1562972576816921;0.0;0.6065993643796356;0.3553563693142889;0.6752016172266674;0.632107902724733
Badajoz;2024;1;0.9816414429877102;0.6371007160680884;0.2550932586814412;0.18430233323554593;0.20455005788934014;0.0;0.6884748095992812;0.15578037453276208;0.0;0.6077977224474036;0.38064241863141285;0.6258066319668447;0.5643305746305147
Badajoz;2024;2;0.9607163555467073;0.689111538313997;0.34461266431337334;0.19180124114521366;0.18225394064576314;0.008318531675547832;0.7213617019736754;0.15549377395785935;0.0;0.6077977224474036;0.41395736899394414;0.6131812474789946;0.6180498450079027
Badajoz;2024;3;0.9856497814728519;0.665299262625628;0.33277718146188623;0.27678057991685706;0.23323354811811337;0.17391614557936844;0.6978734875932311;0.15509286280928392;0.0;0.6546778799440167;0.3586804918600923;0.635435182754735;0.5685945862176931
Badajoz;2024;4;0.9844934241363337;0.7153748108202668;0.3105526995688344;0.417744380827207;0.2867117673436557;0.22731113234338887;0.7123085951870255;0.15515918922338298;0.0;0.5422267948417784;0.3500527056304916;0.7095324217485017;0.6565919897160244
Balears, Illes;2002;1;0.5244758726866365;0.49265895536347615;0.3498385853657345;0.456055487919584;0.38124948711863776;0.6069203201977168;0.7694811150566135;0.27861229677447646;0.32992042559173823;0.5405195311551579;0.25752109195923983;0.3323176661657647;0.41639066953440507
Balears, Illes;2002;2;0.5243898462548311;0.5785083326070226;0.3095411356942425;0.45230190938730575;0.3939689878969533;0.5913327939380948;0.7520194737061546;0.2784610712665961;0.33157758334108256;0.5475606796712885;0.30942802747172404;0.31929180511773425;0.3933780647948602
Balears, Illes;2002;3;0.5545728479039429;0.5751588453264423;0.3495912393683236;0.479504030826172;0.3915969304875852;0.607181059892207;0.783711236376386;0.28277705361622946;0.3469326957387659;0.5597440703263851;0.30846059939315895;0.3409229151056337;0.42872376617450136
Balears, Illes;2002;4;0.5747085380374974;0.5671661358495353;0.304381057489647;0.483585517150783;0.36225444312322336;0.616891666535972;0.7661750307810263;0.28428822713463436;0.3416879015549475;0.5748322397100373;0.278976454335702;0.337465566351592;0.392167756046436
Balears, Illes;2003;1;0.5619670543344545;0.5655812551053065;0.3714504512278465;0.4885790013870273;0.3804397438192331;0.6006120446768671;0.7676602073545364;0.2852653349723923;0.3264169684446671;0.6396689674423838;0.2696304923854911;0.33303204164484046;0.40794548421016436
Balears, Illes;2003;2;0.5573611441412297;0.5303379652223227;0.35578194139842534;0.46903853185062155;0.35614366686644683;0.5705582661445332;0.7505962004950147;0.29072774842850574;0.32220681670037404;0.6610622945560342;0.3428779439792113;0.33015690861663094;0.37556678989369113
Balears, Illes;2003;3;0.6213839899461542;0.6246698305697383;0.4008220939817644;0.47765801450595813;0.3549384985939579;0.564243732364488;0.7292687731029375;0.29596848950053894;0.32123899918382665;0.6809498586375365;0.3787279745224219;0.3388127373065853;0.4232100235875505
Balears, Illes;2003;4;0.6163574925827981;0.596033587337827;0.3120027754567179;0.46436134423945674;0.33261257674952227;0.5649323329843147;0.7252840982522359;0.2993232007899346;0.31948564429607235;0.6333721125470134;0.32757803728718765;0.31517258140231513;0.3741353814830004
Balears, Illes;2004;1;0.5604649465508028;0.5616712581911701;0.35141676127027016;0.49231691559047985;0.318320252959649;0.5673683758476805;0.6985097326006336;0.3011081951324776;0.29680021663513717;0.7191497736666013;0.279975974221048;0.30970537397346454;0.3695508949878528
Balears, Illes;2004;2;0.576991935223791;0.495394051421913;0.33622558194731916;0.5312402970455833;0.3206887627938581;0.5706260924753402;0.6637677613315042;0.30347022805950163;0.2597495445057805;0.7309879260785488;0.3400521854241661;0.30995772500100144;0.3592522511800396
Balears, Illes;2004;3;0.5947776231877131;0.4805526684445635;0.4401172359551047;0.5375953564054451;0.3023587319850512;0.5892846207339923;0.6806732531405544;0.3071529717046649;0.25019600628499555;0.7504953000359124;0.4612892412104959;0.3300609279816846;0.41531649206144805
Balears, Illes;2004;4;0.5750962053466178;0.47130536949321805;0.22242896735108372;0.530697067719307;0.27715873912224404;0.5961300450788833;0.6663402504197785;0.3096049738501437;0.2452400840045815;0.7058830763047084;0.4104678708695393;0.3150980947211656;0.35720881117335695
Balears, Illes;2005;1;0.5782747103565119;0.48130720031103663;0.3602127552977419;0.5080292485605854;0.29316769486682415;0.5903622693097335;0.6921618839220813;0.3117788131479479;0.18894236856373992;0.7776141040029927;0.4202243545167031;0.3193398178512758;0.3540189586065933
Balears, Illes;2005;2;0.5720262760974729;0.44107821370096195;0.26686547233447905;0.44997769635135526;0.30530923089682444;0.5893932320320915;0.7336223487244103;0.31477044280689714;0.23718320116339786;0.792929292929292;0.36725051385548574;0.3148287136422889;0.3299016062097871
Balears, Illes;2005;3;0.5823635972692967;0.44271742894148175;0.42146336063617634;0.46885320713441336;0.3418618228286405;0.5867399792812177;0.7330478468919032;0.31716457303364337;0.21118695604922447;0.8156624670327667;0.4000906086192111;0.3374184230855573;0.3836545486434857
Balears, Illes;2005;4;0.5400065648288036;0.4598707607735957;0.17010240219446196;0.4835733190580231;0.3238888947026782;0.6023673059618305;0.650058885456212;0.31988871523634377;0.21650343593382523;0.7607058974307828;0.35118048679013053;0.31957578461933744;0.31587092050545024
Balears, Illes;2006;1;0.529072489137488;0.421460294356575;0.4171578933320473;0.4819118520190866;0.3160462331382518;0.592550738342141;0.631305673376395;0.31821651859073347;0.2472503180193735;0.8438906195915546;0.32234724204627135;0.30725070210412225;0.32997414318143253
Balears, Illes;2006;2;0.5285034458393688;0.46089420134722653;0.24191502223968775;0.4847526691300926;0.3206227583360162;0.5722638136783543;0.6114081068890196;0.3252715499264967;0.17439288107491693;0.8444030129754229;0.3265025906010303;0.2936955022512462;0.3192480118862157
Balears, Illes;2006;3;0.6080231530869571;0.44926351329904596;0.5578272756230076;0.5015204309859697;0.35782063529184277;0.5557713498844756;0.6084642404767435;0.3296898144374706;0.18825212537180067;0.8702783379628816;0.38474519560494064;0.3015354967617701;0.3820685925608385
Balears, Illes;2006;4;0.6254356003437239;0.4431427022137739;0.14669355350930482;0.4810361669804705;0.3302245752545467;0.571113018059008;0.5909447047193602;0.3362209253372908;0.23864378172631484;0.8323357673052745;0.35175796149241695;0.3013318485599295;0.34806930700393846
Balears, Illes;2007;1;0.49451553972003576;0.48463900229477824;0.41484666946586746;0.44214210082010724;0.3425363703467454;0.5604133186415056;0.6056994451277654;0.33835270924123034;0.2406476071964899;0.8912679716774908;0.36177994886905873;0.28233999318289144;0.34698730492647883
Balears, Illes;2007;2;0.5605137724375133;0.46786339200547883;0.2033096928678396;0.4183151882575357;0.3091554895438296;0.5244522529225036;0.5589479264657502;0.33921780809243596;0.21023590145520635;0.9224144501181312;0.3897804708418162;0.27086296822491884;0.3345478177449254
Balears, Illes;2007;3;0.6088588495168615;0.471538350771731;0.5991275012560808;0.4144518415298564;0.3208780035462154;0.5231138297212096;0.5577029287922172;0.3389137580772081;0.2125209039198477;0.950988101844945;0.3933285843474987;0.2674326287710904;0.39964313216619685
Balears, Illes;2007;4;0.5647204841212874;0.46708276991128916;0.2031888108821515;0.4149063531438633;0.28740512339776436;0.5123943922450773;0.5131235351946148;0.337329365384112;0.2259418803192694;0.8406602493616852;0.34427209259837727;0.2525255705751535;0.3113051796270158
Balears, Illes;2008;1;0.4935007205572921;0.47663411968313607;0.4496893106839801;0.439680556198252;0.2760955590640038;0.5118178900690061;0.4972550690314866;0.3344716882956003;0.22372472873949975;0.9276171728144708;0.326537325387878;0.2526914102653342;0.3162398794938391
Balears, Illes;2008;2;0.4676569274315618;0.42807688466677835;0.2184470312691349;0.45473854804361524;0.3034837270289997;0.4924136759201552;0.4900488480607484;0.33435887738343;0.23575147883504466;0.9242979682486453;0.32493534781529765;0.2648367975207339;0.31061815403201437
Balears, Illes;2008;3;0.45320558049432574;0.37379940922605975;0.5734461748002652;0.3975062494156673;0.29189429390209914;0.526366330809553;0.47146423009147265;0.3337344049888704;0.23404804408716995;0.9237189212901081;0.33472681930651077;0.26832152661304987;0.3527038021497029
Balears, Illes;2008;4;0.40878832668862636;0.37730315353488725;0.19024026784587544;0.4215373321411584;0.29420944312801406;0.5352673113107458;0.49855280853768136;0.3330493650642661;0.2623876591292528;0.642386137501812;0.2903500689739842;0.2567020094691123;0.26975501340978053
Balears, Illes;2009;1;0.4143444436872176;0.4197464429576447;0.46692539917935605;0.41575746827240745;0.27845324068321314;0.5323434266890896;0.5708862532840769;0.3284532927950375;0.30590164786371216;0.5371761470186779;0.27771198949481923;0.282865247847437;0.28051838030329784
Balears, Illes;2009;2;0.4208145450204915;0.42562427337792347;0.18110332295775144;0.5180945106020705;0.3283193808236091;0.5004553045374763;0.6144588533246522;0.32660013132770627;0.25974507378324746;0.5474284741144416;0.22464936517507572;0.27822139576946836;0.25317687337854483
Balears, Illes;2009;3;0.4377527435037627;0.602498394576059;0.5702931666092862;0.5107451572751485;0.36031689116546345;0.4981516053060105;0.6086239298363222;0.32500433480352153;0.2496141564758799;0.5659542727459731;0.23711581268388993;0.2703282461409989;0.3391774282031745
Balears, Illes;2009;4;0.3975090891980711;0.5823475751046097;0.16999517188657343;0.4572287166483009;0.335171947491848;0.5173852863853646;0.5785932729144712;0.3248215068073183;0.2345206955151656;0.5447719706046883;0.21111195169809563;0.2561479454947901;0.22960698333400242
Balears, Illes;2010;1;0.39294196894469685;0.6371825338414627;0.4463283947102223;0.42346633665304334;0.3885500512139996;0.5518389772516327;0.5589941895101633;0.3259748877124436;0.35346349456503995;0.5480142673062247;0.20408611780871422;0.24597177552599658;0.28375234914516395
Balears, Illes;2010;2;0.3887303467619734;0.6939251261256864;0.1910192974827767;0.399936143288764;0.36264672366499484;0.5558529292093709;0.45524319014700215;0.32670893749212865;0.4134615724647273;0.5508474576271181;0.17414208054435568;0.24663256946230502;0.2209189160696314
Balears, Illes;2010;3;0.40019669732279645;0.7767813772471133;0.5953274912120788;0.4393557644686701;0.35175243133019096;0.5297298266616881;0.5218033073592094;0.33180565512436005;0.3532312307154981;0.5645838979676164;0.18159113057666756;0.2880599697804557;0.3318309195903999
Balears, Illes;2010;4;0.35260277244250116;0.7935527321252587;0.16836539972930084;0.44062220893534176;0.3483478291078135;0.5228463312434282;0.6212962602229247;0.331457464139202;0.19623447444213518;0.5159939982088035;0.10291875242402687;0.2545112363941681;0.20315253219277896
Balears, Illes;2011;1;0.3119820709454254;0.8417898992280168;0.4524266788235012;0.42347985994813725;0.3819437793996119;0.5361951565954061;0.5288458349968576;0.33052493571919256;0.25785340426477404;0.5266147394493687;0.10471689040943355;0.2576750894155065;0.27962944271658846
Balears, Illes;2011;2;0.30374879108988834;0.7963464832463112;0.18674560226327874;0.39107966477435446;0.3891979875459552;0.5649193825555845;0.508924736561495;0.33264530949255094;0.2317317546583413;0.5231291302018212;0.08127243050829584;0.22950412554167318;0.21450319359170847
Balears, Illes;2011;3;0.32953186431847914;0.7866127675295034;0.6102688021796664;0.37573281837779954;0.3564932642654104;0.5635192823232645;0.5317249268282614;0.33338148615404867;0.2023812530671296;0.5290959158483562;0.13039218044132547;0.25541174515980286;0.2897835114897929
Balears, Illes;2011;4;0.30595027423072935;0.895405324309094;0.1731592338582976;0.309932933451377;0.371855921579933;0.5588513632858118;0.4589679411605636;0.3287816023425758;0.17029886650747286;0.4523576068482205;0.06800887823257509;0.23858009388583232;0.1866673134517952
Balears, Illes;2012;1;0.2734475228684823;0.8880153104285607;0.4875374066609542;0.2774471603735623;0.3594597048702522;0.5390556868427753;0.5271134353887793;0.32344000045506277;0.2883670258577287;0.47977394980115445;0.012771974172281571;0.21401796528327566;0.21972487694446952
Balears, Illes;2012;2;0.3120328409212788;0.9137608645612083;0.20641076925114177;0.22728506362396975;0.37979589951761605;0.6084302828022374;0.5949779372571374;0.3189291067251125;0.1431327871646344;0.4764526595221709;0.06900747834720052;0.2478414604825269;0.17847583337900863
Balears, Illes;2012;3;0.3272726237354015;0.9211199228940276;0.6454736955701126;0.18669878668157844;0.2809045708871129;0.5875938366841869;0.6615361852998499;0.35108757164887505;0.17818408520730633;0.4996087128882662;0.24933132583577633;0.21586179054861307;0.26157238060835786
Balears, Illes;2012;4;0.2810596087164192;0.9346776815851481;0.18818814961184852;0.2494603374742561;0.28488944644253916;0.6132842776565516;0.6344464064133976;0.4157156753694012;0.3897527488036516;0.2653552053095454;0.08657247684371965;0.2367527564738512;0.15165308856960577
Balears, Illes;2013;1;0.29416638392835176;0.9154499874728695;0.5237296238408083;0.25200903247892703;0.2518244141193442;0.587305499110165;0.7505460069006764;0.41372712601941836;0.29645422991829834;0.25968952749753754;0.08224235704613082;0.24118001726369134;0.24397687829674522
Balears, Illes;2013;2;0.37746595609530287;0.9027752135264095;0.21500006106555702;0.2802178331069143;0.2843595115429736;0.5900294809643567;0.7171605048999384;0.41235419258212347;0.24523211022179417;0.2511340206185559;0.12710359800957152;0.19758959546853824;0.14467383969294348
Balears, Illes;2013;3;0.35272255185613327;0.907911043442835;0.6942597553932517;0.26788482401883923;0.25657872197068493;0.48998446594975853;0.7509481504834804;0.4120952780003981;0.14687813068670438;0.23854171399931948;0.23149810026492867;0.19273704066707387;0.24523160542832076
