Provincia,Trimestre,Anio,homicidios_consumados,drogas,homicidios_tentativa,lesiones,secuestro,sexual_agresion,sexual_otros,robos_violencia,robos_fuerza,hurtos,vehiculos,resto,Inm_De Africa,Inm_De América del Norte,Inm_De Asia,Inm_De Centro América y Caribe,Inm_De Oceanía,Inm_De Sudamérica,Inm_Europa_UE,Inm_Europa_no_UE,EM_Total,EM_Hombres,EM_Mujeres,IPC_01_alimentos,IPC_02_tabaco,IPC_03_vestido,IPC_04_vivienda,IPC_05_hogar,IPC_06_sanidad,IPC_07_transporte,IPC_08_comunicaciones,IPC_09_ocio,IPC_10_enseñanza,IPC_11_restaurantes,IPC_12_otros,IPC_00_general,Pobl_Hombres,Pobl_Mujeres,Pobl_Total poblacion,Desigualdad_gini,Desigualdad_p80p20,Soc_num_sociedades_sa,Soc_desmboldo_sociedades_sa,Soc_num_sociedades_sl,Soc_desembolso_sociedades_sl,Soc_num_sociedades_total,Soc_desembolso_sociedades_total,Paro_tasa_actividad,Paro_tasa_paro,Paro_tasa_empleo,cluster
Soria,4,2018,0.0,0.4514672686230248,0.0,1.4672686230248306,0.1128668171557562,0.0,0.4514672686230248,0.1128668171557562,5.981941309255079,12.076749435665914,0.3386004514672686,47.1783295711061,1710,78,288,522,5,1415,186,3930,47.34,46.27,48.45,0.4267406024387579,0.7392810027453821,0.8025184336521964,0.2976203006625251,0.501304017214235,0.2103721619431363,0.5417036038357431,0.4366456005800582,0.5836009217324433,0.5474222407663579,0.3107970647142881,0.6496725787762332,0.2856303865226511,44800,43800,88600,28.6,2.5,0,0,90,28197,90,28197,56.63,4.35,54.17,1
Soria,4,2019,0.0,0.5641048783789883,0.0,0.7897468297305835,0.0,0.1128209756757976,0.6769258540547859,0.3384629270273929,4.287197075680311,14.779547813529492,0.3384629270273929,54.37971027573447,1773,94,341,600,5,1613,235,3972,47.49,46.46,48.56,0.3360717340136334,0.7007094618193798,0.7984514454242185,0.5229657841901727,0.9035038526695192,0.121080917250693,0.8657180277455505,0.4110206654123871,0.3009365505300497,0.2258949389658492,0.5581958349566626,0.5106253891191675,0.6390175002789354,44814,43822,88636,28.4,2.4,1,60,106,2699,107,2759,58.77,7.23,54.52,1
Soria,4,2020,0.0,0.4500247513613248,0.0,0.5625309392016561,0.0,0.0,0.2250123756806624,0.0,2.812654696008281,8.437964088024842,0.1125061878403312,56.70311867152694,1887,107,357,712,5,2004,350,4010,47.55,46.49,48.63,0.3997440661428333,0.5872224122329879,0.8399650258467943,0.0868318013605923,0.4320785927248364,0.57120211272759,0.8057558200716617,0.4307004451006788,0.5209563588174184,0.401890809431338,0.223658044243915,0.4889669834899352,0.3244020241841578,44927,43957,88884,29.0,2.5,0,0,78,4052,78,4052,56.88,7.67,52.52,1
Soria,4,2021,0.0,0.1126176854813279,0.0,1.3514122257759358,0.0,0.0,0.6757061128879679,1.238794540294608,3.040677507995856,13.40150457227803,0.5630884274066399,58.78643182125321,1969,115,349,778,5,2234,352,3965,47.51,46.5,48.56,0.3656207577793387,0.4769669684815349,0.8040952100867589,0.8862214790543602,0.3744603179959576,0.1807860946418361,0.5198112186933274,0.6074867890418543,0.2895932778843573,0.6156915829338151,0.5335484733300603,0.6492366596095505,0.7872596117158647,44939,43857,88796,28.1,2.4,0,0,93,1284,93,1284,58.01,7.73,53.53,1
Soria,4,2022,0.1132118193139363,0.6792709158836182,0.0,1.3585418317672364,0.0,0.5660590965696819,0.2264236386278727,0.2264236386278727,3.7359900373599,14.604324691497792,0.2264236386278727,45.96399864145817,2018,120,412,813,5,2511,476,3927,47.73,46.71,48.78,0.3509320369493405,0.1318228050284463,0.6269104994393978,0.8711282089838694,0.2312515939360504,0.2355266078847024,0.6343014909395279,0.5424870092233046,0.5166587682564917,0.2395215206126279,0.1261356667172865,0.3278223370285578,0.5423071901688176,44754,43576,88330,28.7,2.5,0,0,106,11660,106,11660,57.69,7.96,53.1,1
Soria,4,2023,0.0,0.6701813957644536,0.3350906978822268,1.116968992940756,0.0,0.2233937985881512,0.2233937985881512,0.558484496470378,8.60066124564382,15.97265659905281,0.6701813957644536,45.01385041551247,2111,140,436,910,5,2717,517,3983,47.63,46.63,48.65,0.2957178012814396,0.2561499453519635,0.433962480583707,0.9346516312464824,0.2698632821977776,0.2478469528537478,0.8212113714603602,0.5338040457112546,0.4999045230751597,0.4347520913530838,0.1809182959055234,0.2859803572564773,0.4542255684056114,45396,44132,89528,28.896575342465752,2.60204081632653,0,0,106,4509,106,4509,59.69,5.14,56.63,1
Soria,4,2024,0.0,1.2212316676473527,0.0,1.887358031818636,0.0,0.1110210606952138,0.6661263641712833,0.888168485561711,4.662884549198983,12.989464101340024,0.1110210606952138,42.74310836765734,2177,150,460,974,5,2931,575,3987,47.7,46.64,48.78,0.3879071047936229,0.2746872154696798,0.3575854906478021,0.8489073962991123,0.1561709416869404,0.515831598355227,0.6902523070175661,0.5307637066545451,0.527487504621391,0.3415039791431279,0.3642459685403619,0.0482061212926628,0.373190147287899,45733,44340,90073,29.289726027397258,2.60204081632653,0,0,99,1935,99,1935,57.34,5.37,54.26,1
Tarragona,1,2017,0.0,0.7700590925674149,0.0378717586508564,0.8079308512182714,0.0,0.1136152759525694,0.6059481384137035,2.9287493356662337,14.27765301137289,24.60401920350642,1.6537334610873993,64.12951131545029,38624,866,8197,2982,36,14150,9272,42844,42.32,41.31,43.33,0.269810000351821,0.8671604243907881,0.8655121661524573,0.437595763980855,0.8208397073140142,0.4615744489904828,0.5066014490016587,0.4707223873578203,0.5062938052696815,0.8781963470319641,0.5245743866948499,0.3366411196857792,0.5470505998509875,395529,396618,792147,33.1,2.8,4,490,1298,84013,1302,84503,58.36,19.98,46.71,0
Tarragona,1,2018,0.0252287936221609,0.7316350150426681,0.0378431904332414,0.9460797608310364,0.0378431904332414,0.1513727617329658,0.5550334596875414,3.0022264410371555,17.231266043935943,25.02696327318369,1.0343805385085998,68.25650114475651,39102,959,8535,3243,45,15206,9663,42130,42.54,41.54,43.54,0.3635413588983144,0.8441272461339607,0.8670319924007721,0.3631507696593135,0.7368760906883193,0.6221798857211799,0.6429643669349739,0.4687425961897193,0.4912842287249462,1.0,0.6202826359068275,0.3636797672411354,0.7244733719055269,395344,397401,792745,32.6,2.8,3,190,1211,94873,1214,95063,60.65,15.84,51.04,0
Tarragona,1,2019,0.0250597675455962,1.1903389584158215,0.0751793026367887,0.714203375049493,0.0250597675455962,0.1628884890463756,0.6390240724127043,3.245239897154714,14.797792735674584,24.10749637886359,1.628884890463756,67.72402179197385,41245,1055,9176,3729,49,16943,10009,43022,42.73,41.7,43.75,0.6096803749104773,0.6774219724434863,0.8434892161378675,0.4719433455764131,0.5526824089246678,0.4336747481909304,0.7375716917039723,0.4742802269054495,0.5631975564398465,0.9451086257873754,0.7371240364572377,0.2977887676275165,0.7231764562316827,397810,400282,798092,31.9,2.8,2,1015,1321,67009,1323,68024,58.17,15.49,49.16,0
Tarragona,1,2020,0.0,1.0647636286649227,0.0742858345580178,0.6438105661694881,0.0,0.0990477794106904,0.7057154283011696,2.7980997683520057,13.65621258624895,20.379080613749565,1.3866689117496669,60.48105030265287,44636,1134,10001,4146,56,19805,10564,44334,42.88,41.83,43.94,0.5490415184173002,0.6890028003022205,0.8209011208235412,0.4107509323200476,0.5024395495684236,0.5062646717054139,0.6605017704647941,0.4525732902813777,0.6188374488482528,0.9157379722750736,0.9157478367527664,0.4623824092577988,0.6289106688024186,402979,404712,807691,32.1,2.8,1,15,1054,32103,1055,32118,58.24,12.83,50.77,0
Tarragona,1,2021,0.0366552343063668,1.1485306749328292,0.0855288800481894,0.7331046861273378,0.0,0.1832761715318344,0.5131732802891364,2.1382220012047357,10.703328417459131,16.653694786526025,0.891944034788261,64.6353964935603,45834,1126,10121,4317,71,20941,14200,41535,43.08,42.03,44.14,0.6638487497493538,0.4580047744168645,0.8189583713879349,0.4664476960235007,0.4694862182155126,0.6863153674302295,0.5441010317695998,0.492440141233544,0.5985408289445121,0.3756661766091948,0.8391359512366786,0.7794227059348685,0.6716718386357408,408994,409443,818437,31.6,2.7,3,770,1347,37619,1350,38389,59.25,15.64,49.98,0
Tarragona,1,2022,0.0121167766466093,1.3086118778338112,0.133284543112703,0.8481743652626553,0.0121167766466093,0.2786858628720153,0.8481743652626553,2.6535740856074503,9.644954210701052,22.343336136347663,1.33284543112703,73.5003671383324,45439,1160,9959,4333,78,21189,13754,39163,43.31,42.25,44.37,0.5305770197697975,0.3147493933164503,0.8031211062959077,0.542889458208951,0.1299833092992323,0.5780352895832251,0.6908555964649987,0.5278081653390435,0.504306359284541,0.6127819548872173,0.2743066064333381,0.6035431355846911,0.6284582153029529,412442,412860,825302,31.2,2.8,1,15,1307,31660,1308,31675,55.9,12.99,48.63,0
Tarragona,1,2023,0.0239427194380164,1.1971359719008243,0.0598567985950412,1.077422374710742,0.0,0.3830835110082638,0.6225107053884287,2.6217277784628057,12.74949810074378,28.30029437573549,1.2330500510578493,56.00202076552057,46911,1210,10416,4626,79,22721,15332,39927,43.43,42.36,44.49,0.4494903965203992,0.7089671807261433,0.4047301065263206,0.4047465771688522,0.5260721674908748,0.0716469761097359,0.7389458853901051,0.4998748353193405,0.7885053873420654,0.2885920735712717,0.3472665035526167,0.4668231267120295,0.2577893134966502,417262,418065,835327,31.096,2.692307692307692,2,75,1417,43362,1419,43437,57.66,11.78,50.87,0
Tarragona,1,2024,0.0352162276376954,1.5025590458750058,0.1173874254589848,0.9860543738554726,0.0,0.4343334741982438,0.680847067662112,3.322064140489271,10.54139080621684,29.053387801098747,2.019063717894539,62.84922759074048,48322,1260,10765,4882,86,24136,16513,39317,43.62,42.53,44.7,0.3786235440957591,0.5177487754141293,0.3436538578779801,0.5513180274737272,0.358786439185417,0.2112966678245012,0.7905320480838157,0.4965050787517409,0.7552780989535002,0.5188187608569774,0.1027011302022609,0.5317692341649775,0.2421396414072329,425429,426450,851880,30.16,2.5307692307692307,1,104,1361,16124,1362,16228,58.46,13.4,50.63,3
Tarragona,2,2017,0.0126263263955878,1.1742483547896707,0.0126263263955878,1.0353587644382043,0.0,0.1262632639558785,0.6060636669882171,3.333350168435194,13.32077434734519,32.07086904479316,1.1868746811852584,68.48519436966853,41776,1028,8998,3718,58,18668,9741,43224,42.32,41.31,43.33,0.313476898398138,0.8589322766046296,0.241975938407047,0.406693932775948,0.6835043524951151,0.4075532628396716,0.4148331910642904,0.4695953294626201,0.5514759583421457,0.8781963470319641,0.6458879316903468,0.261592744823282,0.3292652164887507,395321,396675,791996,33.1,2.8,4,490,1298,84013,1302,84503,61.28,14.95,52.12,0
Tarragona,2,2018,0.025195358511055,0.9322282649090384,0.0881837547886928,1.1337911329974792,0.0,0.1259767925552754,0.6550793212874324,2.695903360682895,14.676296332689592,29.037650683991,1.221974887786172,71.80677175650702,38863,912,8366,3112,40,14678,9468,42487,42.54,41.54,43.54,0.452927273011597,0.803603134346084,0.1890304955184851,0.4452945586346957,0.8071759344788979,0.5307115043395852,0.7572425151176071,0.4585699524672097,0.4824743939930234,1.0,0.873797622867476,0.3468227867878533,0.5956378165683893,395783,398014,793797,32.6,2.8,3,190,1211,94873,1214,95063,60.45,14.7,51.57,0
Tarragona,2,2019,0.0,1.1121065922929765,0.0749734781321107,1.0371331141608655,0.0,0.2124248547076471,0.9121773172740144,2.674054053378617,12.882942659034368,29.28963879027794,1.3245314470006235,74.1112831335915,40174,1007,8856,3486,47,16074,9836,42576,42.73,41.7,43.75,0.6885646468957546,0.5553331994354256,0.1375301327423971,0.5362779062447856,0.3091628251348794,0.3042305581447452,0.7793408064177019,0.4686965059033099,0.5630991976484098,0.9451086257873754,0.9715106349945658,0.4270296309132633,0.6266032921712785,398959,401323,800283,31.9,2.8,2,1015,1321,67009,1323,68024,59.74,14.16,51.28,0
Tarragona,2,2020,0.0,0.8510974222849376,0.074008471503038,0.6414067530263298,0.0,0.1726864335070888,0.4933898100202536,1.5295084110627863,7.647542055313932,10.509202953431403,1.1101270725455707,53.13808253918132,42940,1094,9588,3938,52,18374,10286,43678,42.88,41.83,43.94,0.3405270927573099,0.6220749546946713,0.1148388620677321,0.3903427927072433,0.3533588899534395,0.5996389150846516,0.3559279703568535,0.4087443995817421,0.3662941383916513,0.9166099850360496,1.0,0.4691627732850502,0.2219709401468537,404700,406018,810718,32.1,2.8,1,15,1054,32103,1055,32118,57.05,15.34,48.3,1
Tarragona,2,2021,0.0365807709519414,1.414456476808401,0.1950974450770208,1.3291013445872042,0.0,0.182903854759707,1.0486487672889868,2.548460376318584,9.986550469880004,21.863107438943644,1.2559398026833215,67.6744262610916,45235,1130,10061,4232,64,20373,14781,40180,43.08,42.03,44.14,0.7719131664801933,0.5374820829117731,0.101449262303424,0.4351058021184459,0.8193856016993161,0.3876165602428554,0.638008073568878,0.3427128427138144,0.4593641835266584,0.1885021509581536,0.7621880954315041,0.4741505649571704,0.3570631621662397,409847,410256,820103,31.6,2.7,3,770,1347,37619,1350,38389,57.91,12.87,50.45,0
Tarragona,2,2022,0.024178826601545,1.317746049784204,0.0846258931054075,1.3298354630849765,0.0,0.3626823990231754,1.0759577837687535,3.385035724216304,11.932250927862473,29.038770748455576,1.3056566364834314,77.86791107027575,45636,1143,10040,4325,74,21065,13977,40349,43.31,42.25,44.37,0.4670759459296021,0.1149445763284053,0.4284951767332294,0.4455671184376473,0.3889099485322266,0.3322983863776474,0.7377768739402933,0.5071630601888452,0.6519328849550518,0.6107014027639064,0.3451807145420065,0.4874369949643735,0.4607902392903388,413332,413838,827170,31.2,2.8,1,15,1307,31660,1308,31675,56.4,11.18,50.09,3
Tarragona,2,2023,0.0119083202242574,1.5718982696019883,0.1786248033638623,1.2860985842198085,0.0,0.4525161685217845,0.8693073763707965,4.048828876247545,10.157797151291636,31.914298201010062,1.762431393190108,63.471346795292405,47264,1222,10503,4690,81,23075,15628,39775,43.43,42.36,44.49,0.4203531895292434,0.5208397544312732,0.259419870666866,0.4639779441522988,0.4058673434766537,0.2307483574505483,0.7642997824549941,0.4985015265438657,0.9269391211549431,0.306984891613751,0.2429412551340904,0.4560470672621399,0.3281197193764975,419413,420336,839749,31.096,2.692307692307692,2,75,1417,43362,1419,43437,58.83,8.06,54.09,3
Tarragona,2,2024,0.0701616524472384,1.6604924412513098,0.1403233048944768,1.49678191887442,0.0,0.4911315671306691,0.8887142643316869,3.8355036671157015,9.01577233947014,31.52596916629247,1.8826710073342316,67.98664122137404,48675,1273,10852,4946,88,24490,16808,39165,43.62,42.53,44.7,0.4188372317639477,0.4821276419191722,0.2458782268322796,0.6447165211769524,0.3332438933370762,0.2127740234993857,0.8342179169405662,0.4959300638164023,0.8756412545313971,0.5188187608569774,0.223147159726729,0.6339297806594026,0.3127739316447628,427145,428022,855168,30.16,2.5307692307692307,1,104,1361,16124,1362,16228,59.42,13.44,51.44,3
Tarragona,3,2017,0.0631437505367218,1.1871025100903714,0.0631437505367218,1.2628750107344375,0.0,0.1768025015028212,0.770353756548007,3.6749662812372135,12.767666358525164,42.59677411207258,1.6291087638474244,66.83134556806644,38516,883,8267,3079,37,14475,9312,42267,42.32,41.31,43.33,0.3014608891628423,0.8644482378695834,0.8650725662536499,0.4214339604114279,0.7497661338701941,0.5381682714414243,0.4487109080693255,0.4691023877449016,0.5921546737568998,0.890547681976789,0.7679335195407386,0.2618591945804908,0.6228515818667152,395113,396731,791844,33.1,2.8,4,490,1298,84013,1302,84503,60.07,13.5,51.96,0
Tarragona,3,2018,0.0251620119041478,0.9687374583096916,0.0880670416645174,1.2581005952073916,0.0,0.1132290535686652,0.6290502976036958,3.749139773718027,12.581005952073916,42.91381130252413,1.786502845194496,79.05904140283249,39849,996,8782,3447,46,15942,9692,42531,42.54,41.54,43.54,0.4226216376578355,0.7478667038268441,0.8603507294077953,0.5285561422065617,0.7726548585391843,0.5881396333416645,0.7811164768058741,0.4661755249670506,0.5816719777785512,0.9923099305815354,0.975872758588164,0.3101871692037534,0.9537440365069464,396222,398627,794849,32.6,2.8,3,190,1211,94873,1214,95063,60.93,13.93,52.44,0
Tarragona,3,2019,0.0249229569094536,1.3209167162010436,0.0623073922736341,1.6698381129333946,0.0124614784547268,0.1495377414567219,0.9221494056497852,4.299210066880755,13.259013075829342,39.14150382629696,1.4829159361124922,78.04623956195411,43061,1066,9527,3948,52,18190,10210,43604,42.73,41.7,43.75,0.3276875074471204,0.514621318329023,0.8487547998283723,0.5490271059869217,0.4498756291558197,0.2579568059773761,0.7882214601669878,0.454559267491561,0.6036683762415017,0.93401253745566,0.9348428788638538,0.4093208719140164,0.8480227845219787,400108,402364,802473,31.9,2.8,2,1015,1321,67009,1323,68024,59.67,12.21,52.38,3
Tarragona,3,2020,0.0368665859698062,1.6098409206815405,0.0860220339295479,1.0568421311344462,0.0,0.1597552058691604,1.0568421311344462,3.78496949290011,11.502374822579554,29.702179429673915,1.4746634387922506,78.9928048713049,45304,1126,10019,4300,60,20707,13917,41227,42.88,41.83,43.94,0.5241407832600278,0.4674965221328443,0.8410163218370309,0.3771054170286935,0.4568253484091071,0.6294461278375011,0.4711910307952848,0.4568404324532087,0.3841976106794263,0.9375465286155652,0.9007900075694756,0.3381495783238155,0.4184319882397559,406421,407324,813745,32.1,2.8,1,15,1054,32103,1055,32118,59.35,15.43,50.2,0
Tarragona,3,2021,0.0365066095216538,2.0808767427342723,0.085182088883859,1.7279795173582844,0.0121688698405513,0.3285594856948851,1.168211504692925,3.419452425194915,9.138821250254026,30.811578436275887,1.5576153395905663,77.49136314463067,45233,1123,9970,4241,74,20543,14054,40512,43.08,42.03,44.14,0.2642096104664116,0.4989871096077261,0.8358214060983801,0.5456474871765676,0.6367141631433798,0.5573489342712663,0.5100940115625462,0.4899197619426553,0.525207695900246,0.388721519368544,0.4248739191069249,0.2971846888274873,0.6359997527974414,410700,411069,821769,31.6,2.7,3,770,1347,37619,1350,38389,58.97,11.86,51.98,3
Tarragona,3,2022,0.0241243465317633,1.7610772968187225,0.1326839059246982,1.4474607919057991,0.0120621732658816,0.3498030247105682,1.3630255790446275,4.354444548983279,12.146608478742833,42.43472554937168,1.640455564159906,89.29626868732193,44928,1190,9800,4454,81,23187,15362,38825,43.31,42.25,44.37,0.3472034545163505,0.1889443431812689,0.4967602948074986,0.4947691272234316,0.3117149729017931,0.2002733566996138,0.6548503225508284,0.5051802527804964,0.6210670000166919,0.5564161408202143,0.3491695037859015,0.4506358848345073,0.4508411947524555,414222,414816,829038,31.2,2.8,1,15,1307,31660,1308,31675,57.68,11.27,51.18,3
Tarragona,3,2023,0.0592297759929872,1.4096686686330953,0.1539974175817667,1.374130803037303,0.0,0.5212220287382873,1.1016738334695615,4.003932857125935,10.59028394754611,37.29106696518474,1.6821256382008365,71.78648850350048,47617,1235,10590,4754,83,23429,15923,39622,43.43,42.36,44.49,0.3998584066270927,0.4947840766383626,0.3870829696197306,0.4779806886829854,0.4328105608978631,0.2657023101497331,0.8272537580505127,0.498144457503731,0.9146175188483092,0.3291192910909842,0.1820154433658763,0.5261899827451108,0.4116039819458261,421563,422607,844170,31.096,2.692307692307692,2,75,1417,43362,1419,43437,60.52,10.38,54.24,3
Tarragona,3,2024,0.0465952826935801,1.4677514048477731,0.2096787721211104,1.5842396115817234,0.011648820673395,0.6639827783835165,1.1415844259927126,4.112033697708444,10.274259833934412,36.07639762550439,2.329764134679005,74.96016103329698,49027,1286,10939,5010,90,24844,17103,39012,43.62,42.53,44.7,0.3673606502985113,0.5323119362525192,0.2782334230685772,0.6422240345172333,0.2016744325694619,0.2968440490701303,0.7551302688539957,0.4952188070056389,0.9939093164899614,0.5520252220569835,0.2822261910652552,0.6972065648248983,0.3214684982492184,428861,429594,858456,30.16,2.5307692307692307,1,104,1361,16124,1362,16228,60.05,11.28,53.28,3
Tarragona,4,2017,0.0,0.7452383689132025,0.050524635180556,0.959968068430566,0.012631158795139,0.0631557939756951,0.505246351805561,3.1072650636042,14.235315962121682,25.969662482805838,1.541001373006961,66.49041989761183,38516,883,8267,3079,37,14475,9312,42267,42.32,41.31,43.33,0.3217739622306766,0.8626385539768289,0.3569442541676454,0.3929344179015571,0.8396213276308299,0.6325949118368156,0.5575096721848554,0.4690473131165034,0.5158104589054583,1.0,0.5677655630602103,0.2886524156492878,0.4459567363807484,394905,396788,791693,33.1,2.8,4,490,1298,84013,1302,84503,60.08,15.92,50.51,0
Tarragona,4,2018,0.0251287218778191,0.8292478219680313,0.0879505265723669,0.8041191000902121,0.0125643609389095,0.113079248450186,0.6659111297622069,3.015446625338295,13.58207417496124,25.895147895092613,1.5077233126691476,71.62942171272343,39182,940,8524,3263,42,15208,9502,42399,42.54,41.54,43.54,0.54036054962117,0.756414125353832,0.3242711426243904,0.4564066463326852,0.6600672819087061,0.5833990864164794,0.7509110550081739,0.479833314071733,0.4812517897476999,0.9560984957773891,0.7857969475934886,0.306147233696258,0.6970259583547339,396661,399241,795902,32.6,2.8,3,190,1211,94873,1214,95063,59.14,15.39,50.04,0
Tarragona,4,2019,0.0372826421959973,0.8450732231092729,0.0497101895946631,1.0314864340892596,0.0,0.223695853175984,0.7829354861159441,2.858335901693129,14.415954982452304,24.51955101756758,1.404312856049233,68.93560542039907,41455,1031,9154,3698,49,17066,9951,43068,42.73,41.7,43.75,0.2750890734537762,0.596706561273267,0.340451870482636,0.5248821220554514,0.4928454772125822,0.355446014615232,0.80126743336508,0.4637529753864766,0.4738619233895991,0.921958579070086,0.9226511496175052,0.4015192413879089,0.5984038935120571,401258,403406,804664,31.9,2.8,2,1015,1321,67009,1323,68024,58.6,11.96,51.59,0
Tarragona,4,2020,0.0,0.8815189551061986,0.0122433188209194,0.3672995646275827,0.0,0.0122433188209194,0.5264627092995352,1.6650913596450416,9.047812608659454,22.07470383411772,1.236575200912862,57.21302885015647,44182,1096,9773,4124,56,19448,13917,41227,42.88,41.83,43.94,0.5064014219727959,0.3560644447698236,0.3680923748899077,0.4216010907553051,0.3166540729735428,0.6057994587235311,0.5966441194450666,0.4771560861228281,0.5134679765469976,0.3709467626505962,0.6438666818294815,0.4859145858791642,0.281244919366925,408142,408630,816772,32.1,2.8,1,15,1054,32103,1055,32118,59.19,17.47,48.85,1
Tarragona,4,2021,0.0121442493943055,1.420877179133751,0.1578752421259723,1.250857687613473,0.0121442493943055,0.2428849878861112,1.080838196093195,2.6960233655358348,10.322611985159726,23.8027288128389,1.7244834139913898,72.13684140217504,45268,1124,9994,4270,67,20625,13986,40870,43.08,42.03,44.14,0.4349585203985129,0.7117996478262395,0.3646186390287548,0.547569835132679,0.1470137273308879,0.3104333934644635,0.3939049764961246,0.5448216520650845,0.3173936378908725,0.687965770706427,0.0055228932834476,0.3603821921232343,0.3479051177962587,411553,411882,823435,31.6,2.7,3,770,1347,37619,1350,38389,56.57,13.08,49.18,0
Tarragona,4,2022,0.0601752785513644,1.3238561281300172,0.1083155013924559,1.0711199582142863,0.0,0.2768062813362763,0.5897177298033712,3.0569041504093124,12.468317715842709,30.412585779859576,1.7089779108587493,1.444206685232746,45080,1156,9885,4348,78,21865,14708,39668,43.31,42.25,44.37,0.3890406127133366,0.4641636958271795,0.2752894147384062,0.4008222644602066,0.5210702570232835,0.1408280815821111,0.6187394843602726,0.5041448807352716,0.680522470032138,0.2934164376527421,0.1970030419539667,0.4711585085054751,0.2645991972580819,415112,415794,830906,31.2,2.8,1,15,1307,31660,1308,31675,57.34,10.14,51.53,0
Tarragona,4,2023,0.0707053566378188,1.3316175500122556,0.0589211305315157,1.2373437411618304,0.0,0.4124479137206101,0.7777589230160077,3.3349359880837905,12.58555348153176,29.601975979033504,1.9443973075400192,62.79814092048947,47969,1248,10677,4818,85,23783,16218,39470,43.43,42.36,44.49,0.3579916094072308,0.5307609602063629,0.2715895059012611,0.4773100664200456,0.457410304775391,0.1719835116665301,0.7824622114527617,0.4977705663465706,0.8572308063352218,0.5223967968816874,0.0451942564234231,0.4531780040470886,0.2248109442039149,423714,424878,848592,31.096,2.692307692307692,2,75,1417,43362,1419,43437,58.6,14.88,49.88,3
Tarragona,4,2024,0.0232087487699363,1.253272433576561,0.0696262463098089,1.3577118030412745,0.0,0.591823093633376,0.6266362167882805,3.167994207096307,9.01659889712026,27.630015410609182,1.8218867784400008,61.89773296942016,49380,1298,11026,5075,92,25197,17398,38860,43.62,42.53,44.7,0.4767830036872828,0.6540663052261665,0.2065640831346886,0.6856253074777481,0.223406341666602,0.2952372291301821,0.7007493280943221,0.4950069376633972,0.8808281514612277,0.5620664605481499,0.1765850068465922,0.6901030260260667,0.2274945105589107,430577,431167,861744,30.16,2.5307692307692307,1,104,1361,16124,1362,16228,58.92,12.67,51.45,3
Teruel,1,2017,0.0,0.4391647087240069,0.0731941181206678,0.3659705906033391,0.0,0.0,0.2927764724826713,0.2927764724826713,3.9524823785160623,11.857447135548188,0.2927764724826713,30.155976665715144,4169,60,566,399,6,1053,276,6498,46.21,45.28,47.16,0.6680615291739311,0.9618114246274194,0.5132612612019248,0.6836996808614554,0.3598170914351728,0.6999350230647017,0.7489522404538015,0.6908713292396756,0.3376527131807025,0.4196347031963477,0.3181216981470234,0.1916089437566213,0.4728250981493953,69299,67324,136623,30.1,2.7,0,0,160,5373,160,5373,54.09,14.07,46.48,1
Teruel,1,2018,0.0,0.2217065492114637,0.0,0.3695109153524395,0.0,0.0,0.2217065492114637,0.2956087322819516,3.399500421242444,6.946805208625863,0.4434130984229274,26.826492454587108,4345,71,596,439,6,1168,286,6331,46.34,45.43,47.28,0.5307062581949976,0.9924738119374562,0.4981946162238511,0.6081404611483404,0.496712623440242,0.7429240724259879,0.7207708962582305,0.6933134617268012,0.280671713719858,0.2929742091220936,0.4852957098657395,0.2904132233522589,0.5711601777203378,68528,66786,135314,29.1,2.6,0,0,152,3796,152,3796,54.58,10.21,49.01,1
Teruel,1,2019,0.0,0.2231097030409852,0.0,0.297479604054647,0.0,0.0743699010136617,0.5205893070956322,0.297479604054647,3.049165941560132,7.808839606434484,0.1487398020273235,32.35090694094286,4502,83,602,493,5,1249,297,6393,46.41,45.48,47.37,0.5602795701605694,0.8334328879160177,0.4854478898672143,0.7171073822912858,0.3902318541823956,0.6063313384118212,0.8837835906127727,0.6949753936107786,0.3624119688489057,0.2995243604576423,0.5920204430156234,0.2134991854507009,0.5709772481985578,68026,66436,134463,28.9,2.5,0,0,128,49780,128,49780,55.86,11.66,49.35,1
Teruel,1,2020,0.0,0.447273865788022,0.0,0.7454564429800367,0.0,0.0745456442980036,0.447273865788022,0.223636932894011,2.012732396046099,7.1563818526083525,0.5218195100860257,28.70007305473141,4932,86,599,565,6,1484,313,6458,46.48,45.54,47.45,0.754986854776447,0.6887578561588069,0.4658343798615667,0.6070465249757071,0.4256360167450898,0.7088667391840339,0.7271428758515731,0.7021383304287592,0.4254023562952874,0.2425930959499858,0.6274640749959673,0.2265381764790076,0.6055211671875279,67939,66207,134146,28.8,2.5,0,0,115,3457,115,3457,56.28,10.35,50.46,1
Teruel,1,2021,0.0,0.7451786938507854,0.0745178693850785,0.2235536081552356,0.0,0.0745178693850785,0.8942144326209425,0.0,1.0432501713910995,5.737875942651048,0.2980714775403141,37.25893469253927,5227,81,612,607,8,1610,532,6198,46.49,45.58,47.42,0.5534981871052534,0.4672726043144283,0.4363695688492471,0.401031011463187,0.639044453173931,0.6036855638208729,0.4991464699405926,0.6915629482510864,0.5193349059950819,0.3843918059481537,0.5610386765590657,0.5277574266747811,0.419981506610039,68017,66179,134196,28.2,2.4,0,0,155,4466,155,4466,54.39,10.51,48.68,1
